,Player,Faction,Faction Detachment,Primary,Secondary,Unique Faction List,Chapter,ChapterDetachment,Unique Chapter List,Specialist Name,Pure List?,Wins,Losses,Draws,Games,Avg VP,Avg Oppon VP,Win Percentage,Pure Win Percentage,Games by Primary,Games by Secondary,Games Mono,Primary Wins,Primary Loss,Primary Draw,Win % By Faction,VP by Faction,Opp VP by Faction,Win % By Primary,Win % by Chapter,VP by Primary,Top List,ITC 100,Tournament,Missions,Ruleset,Date
2494,Adam Napier,Raven Guard,1,,1.0,,Raven Guard,1,,,,3,5,0,8,25.875,24.0,0.375,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2495,Adam Napier,Imperial Fists,1,,1.0,,Imperial Fists,1,1.0,,,3,5,0,8,25.875,24.0,0.375,,,8.0,,,,,,,,,0.375,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2496,Adam Rosa,Asuryani,1,1.0,,1.0,Alaitoc,1,1.0,,Mono,4,4,0,8,20.25,21.375,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,20.25,21.375,0.5,0.5,20.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2497,Adam Rosa,Asuryani,1,,1.0,,Biel-Tan,1,1.0,,,4,4,0,8,20.25,21.375,0.5,,,8.0,,,,,,,,,0.5,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2498,Adam Talut,Renegade Knights,1,1.0,,1.0,Renegade Knights,1,1.0,,,1,4,0,5,13.2,29.0,0.2,,5.0,,,1.0,4.0,0.0,0.2,13.2,29.0,0.2,0.2,13.2,No,,Cancon,ITC,Fall FAQ,2020-01-25
2499,Adam Talut,Chaos Space Marines,1,,1.0,1.0,Night Lords,1,1.0,Host Raptorial,,1,4,0,5,13.2,29.0,0.2,,,5.0,,,,,0.2,13.2,29.0,,0.2,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2500,Adam Talut,Chaos Space Marines,1,,1.0,1.0,Red Corsairs,1,1.0,,,1,4,0,5,13.2,29.0,0.2,,,5.0,,,,,0.2,13.2,29.0,,0.2,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2501,Adam Watts,Space Wolves,1,1.0,,1.0,Space Wolves,1,1.0,,Mono,2,6,0,8,21.25,27.375,0.25,0.25,8.0,,8.0,2.0,6.0,0.0,0.25,21.25,27.375,0.25,0.25,21.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2502,Adam Watts,Space Wolves,1,,1.0,,Space Wolves,1,,,,2,6,0,8,21.25,27.375,0.25,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2503,Adrian McIntosh,Chaos Space Marines,1,1.0,,1.0,Alpha Legion,1,1.0,,Mono,4,3,1,8,22.25,19.125,0.5625,0.5625,8.0,,8.0,4.0,3.0,1.0,0.5625,22.25,19.125,0.5625,0.5625,22.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2504,Adrian McIntosh,Chaos Space Marines,1,,1.0,,Alpha Legion,1,,,,4,3,1,8,22.25,19.125,0.5625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2505,Alex Aldeguer,Imperial Fists,1,1.0,,1.0,Imperial Fists,1,1.0,,Mono,2,4,0,6,22.666666666666668,24.0,0.3333333333333333,0.3333333333333333,6.0,,6.0,2.0,4.0,0.0,0.3333333333333333,22.666666666666668,24.0,0.3333333333333333,0.3333333333333333,22.666666666666668,No,,Cancon,ITC,Fall FAQ,2020-01-25
2506,Alex Burkitt,Space Wolves,1,1.0,,1.0,Space Wolves,1,1.0,,Mono,3,4,1,8,19.125,24.25,0.4375,0.4375,8.0,,8.0,3.0,4.0,1.0,0.4375,19.125,24.25,0.4375,0.4375,19.125,No,,Cancon,ITC,Fall FAQ,2020-01-25
2507,Alex Burkitt,Space Wolves,1,,1.0,,Space Wolves,1,,,,3,4,1,8,19.125,24.25,0.4375,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2508,Alex Rymill,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,6,2,0,8,29.5,20.125,0.75,0.75,8.0,,8.0,6.0,2.0,0.0,0.75,29.5,20.125,0.75,0.75,29.5,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2509,Alex Rymill,Iron Hands,1,,1.0,,Iron Hands,1,,,,6,2,0,8,29.5,20.125,0.75,,,8.0,,,,,,,,,,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2510,Alex White,Blood Angels,1,1.0,,1.0,Blood Angels,1,1.0,,Mono,2,6,0,8,19.5,28.125,0.25,0.25,8.0,,8.0,2.0,6.0,0.0,0.25,19.5,28.125,0.25,0.25,19.5,No,,Cancon,ITC,Fall FAQ,2020-01-25
2511,Alex White,Blood Angels,1,,1.0,,Blood Angels,1,,,,2,6,0,8,19.5,28.125,0.25,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2512,Alexander Jagger,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,4,3,1,8,20.875,17.875,0.5625,0.5625,8.0,,8.0,4.0,3.0,1.0,0.5625,20.875,17.875,0.5625,0.5625,20.875,No,,Cancon,ITC,Fall FAQ,2020-01-25
2513,Alexander Jagger,Iron Hands,1,,1.0,,Iron Hands,1,,,,4,3,1,8,20.875,17.875,0.5625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2514,Alexander Jagger,Iron Hands,1,,1.0,,Iron Hands,1,,,,4,3,1,8,20.875,17.875,0.5625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2515,Andrew Armstrong,Imperial Fists,1,1.0,,1.0,Imperial Fists,1,1.0,,Mono,5,3,0,8,25.875,20.75,0.625,0.625,8.0,,8.0,5.0,3.0,0.0,0.625,25.875,20.75,0.625,0.625,25.875,No,,Cancon,ITC,Fall FAQ,2020-01-25
2516,Andrew Armstrong,Imperial Fists,1,,1.0,,Imperial Fists,1,,,,5,3,0,8,25.875,20.75,0.625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2517,Andrew Pender,T'au Empire,1,1.0,,1.0,T'au Sept,1,1.0,,Mono,4,4,0,8,19.75,22.5,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,19.75,22.5,0.5,0.5,19.75,No,,Cancon,ITC,Fall FAQ,2020-01-25
2518,Andrew Pender,T'au Empire,1,,1.0,,Sa'cea Sept,1,1.0,,,4,4,0,8,19.75,22.5,0.5,,,8.0,,,,,,,,,0.5,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2519,Andrew Robinson,Dark Angels,1,1.0,,1.0,Dark Angels,1,1.0,,Mono,2,6,0,8,19.625,25.375,0.25,0.25,8.0,,8.0,2.0,6.0,0.0,0.25,19.625,25.375,0.25,0.25,19.625,No,,Cancon,ITC,Fall FAQ,2020-01-25
2520,Andrew Sherman,Orks,1,1.0,,1.0,Evil Sunz,1,1.0,,Mono,4,3,1,8,22.5,18.875,0.5625,0.5625,8.0,,8.0,4.0,3.0,1.0,0.5625,22.5,18.875,0.5625,0.5625,22.5,No,,Cancon,ITC,Fall FAQ,2020-01-25
2521,Andrew Sherman,Orks,1,,1.0,,Bad Moons,1,1.0,,,4,3,1,8,22.5,18.875,0.5625,,,8.0,,,,,,,,,0.5625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2522,Andrew Sherman,Orks,1,,1.0,,Deathskulls,1,1.0,Dread Waagh,,4,3,1,8,22.5,18.875,0.5625,,,8.0,,,,,,,,,0.5625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2523,Arron McCorry,Chaos Space Marines,1,1.0,,1.0,Emperor's Children,1,1.0,Soulforged Pack,,2,6,0,8,18.625,24.875,0.25,,8.0,,,2.0,6.0,0.0,0.25,18.625,24.875,0.25,0.25,18.625,No,,Cancon,ITC,Fall FAQ,2020-01-25
2524,Arron McCorry,Chaos Space Marines,1,,1.0,,Emperor's Children,1,,,,2,6,0,8,18.625,24.875,0.25,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2525,Arron McCorry,Chaos Daemons,1,,1.0,1.0,Slaanesh,1,1.0,,,2,6,0,8,18.625,24.875,0.25,,,8.0,,,,,0.25,18.625,24.875,,0.25,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2526,Ashley Cross,Orks,1,1.0,,1.0,Bad Moons,1,1.0,Dread Waagh,Mono,5,3,0,8,22.75,20.875,0.625,0.625,8.0,,8.0,5.0,3.0,0.0,0.625,22.75,20.875,0.625,0.625,22.75,No,,Cancon,ITC,Fall FAQ,2020-01-25
2527,Ashley Cross,Orks,1,,1.0,,Bad Moons,1,,,,5,3,0,8,22.75,20.875,0.625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2528,Ashley Cross,Orks,1,,1.0,,Evil Sunz,1,1.0,,,5,3,0,8,22.75,20.875,0.625,,,8.0,,,,,,,,,0.625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2529,Ashley Kramer,Imperial Knights,1,1.0,,1.0,House Krast,1,1.0,,,3,5,0,8,17.5,24.0,0.375,,8.0,,,3.0,5.0,0.0,0.375,17.5,24.0,0.375,0.375,17.5,No,,Cancon,ITC,Fall FAQ,2020-01-25
2530,Ashley Kramer,Adeptus Custodes,1,,1.0,1.0,Adeptus Custodes,1,1.0,,,3,5,0,8,17.5,24.0,0.375,,,8.0,,,,,0.375,17.5,24.0,,0.375,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2531,Ashley Kramer,Cult Mechanicus,1,,1.0,1.0,Stygies,1,1.0,,,3,5,0,8,17.5,24.0,0.375,,,8.0,,,,,0.375,17.5,24.0,,0.375,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2532,Augustus Hebblewhite,Asuryani,1,1.0,,1.0,Custom Craftworld,1,1.0,windrider host,Mono,5,3,0,8,22.0,22.75,0.625,0.625,8.0,,8.0,5.0,3.0,0.0,0.625,22.0,22.75,0.625,0.625,22.0,No,,Cancon,ITC,Fall FAQ,2020-01-25
2533,Augustus Hebblewhite,Asuryani,1,,1.0,,Custom Craftworld,1,,,,5,3,0,8,22.0,22.75,0.625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2534,Augustus Hebblewhite,Asuryani,1,,1.0,,Custom Craftworld,1,,,,5,3,0,8,22.0,22.75,0.625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2535,Austin Brook,Crimson Fists,1,1.0,,1.0,Crimson Fists,1,1.0,,Mono,4,4,0,8,24.625,24.375,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,24.625,24.375,0.5,0.5,24.625,No,,Cancon,ITC,Fall FAQ,2020-01-25
2536,Austin Brook,Crimson Fists,1,,1.0,,Crimson Fists,1,,,,4,4,0,8,24.625,24.375,0.5,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2537,Ayden Tate,Imperial Knights,1,1.0,,1.0,House Krast,1,1.0,,,2,3,0,5,13.4,26.2,0.4,,5.0,,,2.0,3.0,0.0,0.4,13.4,26.2,0.4,0.4,13.4,No,,Cancon,ITC,Fall FAQ,2020-01-25
2538,Ayden Tate,Astra Militarum,1,,1.0,1.0,Catachan,1,1.0,,,2,3,0,5,13.4,26.2,0.4,,,5.0,,,,,0.4,13.4,26.2,,0.4,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2539,Ayden Tate,Officio Assassinorum,1,,1.0,1.0,Officio Assassinorum,1,1.0,,,2,3,0,5,13.4,26.2,0.4,,,5.0,,,,,0.4,13.4,26.2,,0.4,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2540,Bailey Youngman,Renegade Knights,1,1.0,,1.0,Renegade Knights,1,1.0,,Mono,1,5,1,7,11.714285714285714,26.714285714285715,0.21428571428571427,0.21428571428571427,7.0,,7.0,1.0,5.0,1.0,0.21428571428571427,11.714285714285714,26.714285714285715,0.21428571428571427,0.21428571428571427,11.714285714285714,No,,Cancon,ITC,Fall FAQ,2020-01-25
2541,Bartosz brzeczek,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,2,6,0,8,17.375,19.75,0.25,0.25,8.0,,8.0,2.0,6.0,0.0,0.25,17.375,19.75,0.25,0.25,17.375,No,,Cancon,ITC,Fall FAQ,2020-01-25
2542,Bartosz brzeczek,Iron Hands,1,,1.0,,Iron Hands,1,,,,2,6,0,8,17.375,19.75,0.25,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2543,Ben Keating,Ultramarines,1,1.0,,1.0,Ultramarines,1,1.0,,Mono,4,4,0,8,22.25,24.25,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,22.25,24.25,0.5,0.5,22.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2544,Ben Medbury,Death Guard,1,1.0,,1.0,Death Guard,1,1.0,,Mono,4,4,0,8,20.375,20.125,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,20.375,20.125,0.5,0.5,20.375,No,,Cancon,ITC,Fall FAQ,2020-01-25
2545,Ben Medbury,Death Guard,1,,1.0,,Death Guard,1,,,,4,4,0,8,20.375,20.125,0.5,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2546,Ben Nikkerud,Imperial Knights,1,1.0,,1.0,House Krast,1,1.0,,,5,3,0,8,22.25,21.125,0.625,,8.0,,,5.0,3.0,0.0,0.625,22.25,21.125,0.625,0.625,22.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2547,Ben Nikkerud,Astra Militarum,1,,1.0,1.0,Vostroyan,1,1.0,,,5,3,0,8,22.25,21.125,0.625,,,8.0,,,,,0.625,22.25,21.125,,0.625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2548,Ben Nikkerud,Officio Assassinorum,1,,1.0,1.0,Officio Assassinorum,1,1.0,,,5,3,0,8,22.25,21.125,0.625,,,8.0,,,,,0.625,22.25,21.125,,0.625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2549,Ben Warrior,Raven Guard,1,1.0,,1.0,Raven Guard,1,1.0,,Mono,6,2,0,8,30.625,16.375,0.75,0.75,8.0,,8.0,6.0,2.0,0.0,0.75,30.625,16.375,0.75,0.75,30.625,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2550,Ben Warrior,Raven Guard,1,,1.0,,Raven Guard,1,,,,6,2,0,8,30.625,16.375,0.75,,,8.0,,,,,,,,,,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2551,ben Yeomans,Death Guard,1,1.0,,1.0,Death Guard,1,1.0,,Mono,2,6,0,8,15.25,25.625,0.25,0.25,8.0,,8.0,2.0,6.0,0.0,0.25,15.25,25.625,0.25,0.25,15.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2552,ben Yeomans,Death Guard,1,,1.0,,Death Guard,1,,,,2,6,0,8,15.25,25.625,0.25,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2553,Billy Moran,Genestealer Cults,1,1.0,,1.0,Four Armed Emperor,1,1.0,Deliverance Broodsurge,Mono,2,6,0,8,20.875,30.0,0.25,0.25,8.0,,8.0,2.0,6.0,0.0,0.25,20.875,30.0,0.25,0.25,20.875,No,,Cancon,ITC,Fall FAQ,2020-01-25
2554,Billy Moran,Genestealer Cults,1,,1.0,,Four Armed Emperor,1,,,,2,6,0,8,20.875,30.0,0.25,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2555,Billy Moran,Astra Militarum,1,,1.0,1.0,Brood Brothers,1,1.0,,,2,6,0,8,20.875,30.0,0.25,,,8.0,,,,,0.25,20.875,30.0,,0.25,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2556,Bradley Crafter,Tyranids,1,1.0,,1.0,Jormungandr,1,1.0,,Mono,3,5,0,8,23.0,29.5,0.375,0.375,8.0,,8.0,3.0,5.0,0.0,0.375,23.0,29.5,0.375,0.375,23.0,No,,Cancon,ITC,Fall FAQ,2020-01-25
2557,Braedon Kilby-Francis,Tyranids,1,1.0,,1.0,Kronos,1,1.0,,,5,3,0,8,24.375,22.5,0.625,,8.0,,,5.0,3.0,0.0,0.625,24.375,22.5,0.625,0.625,24.375,No,,Cancon,ITC,Fall FAQ,2020-01-25
2558,Braedon Kilby-Francis,Genestealer Cults,1,,1.0,1.0,Four Armed Emperor,1,1.0,,,5,3,0,8,24.375,22.5,0.625,,,8.0,,,,,0.625,24.375,22.5,,0.625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2559,Braedon Kilby-Francis,Genestealer Cults,1,,1.0,,Four Armed Emperor,1,,Deliverance Broodsurge,,5,3,0,8,24.375,22.5,0.625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2560,Brendon Young,Cult Mechanicus,1,1.0,,1.0,Mixed,1,1.0,Servitor Maniple,Mono,4,4,0,8,23.25,23.5,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,23.25,23.5,0.5,0.5,23.25,No,,Cancon,ITC,Fall FAQ,2020-01-25
2561,Brendon Young,Cult Mechanicus,1,,1.0,,Stygies,1,1.0,,,4,4,0,8,23.25,23.5,0.5,,,8.0,,,,,,,,,0.5,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2562,Brendon Young,Imperial Knights,1,,1.0,1.0,House Krast,1,1.0,,,4,4,0,8,23.25,23.5,0.5,,,8.0,,,,,0.5,23.25,23.5,,0.5,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2563,Brian Lakeland,Deathwatch,1,1.0,,1.0,Deathwatch,1,1.0,,,5,2,1,8,27.125,20.875,0.6875,,8.0,,,5.0,2.0,1.0,0.6875,27.125,20.875,0.6875,0.6875,27.125,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2564,Brian Lakeland,Blood Angels,1,,1.0,1.0,Blood Angels,1,1.0,,,5,2,1,8,27.125,20.875,0.6875,,,8.0,,,,,0.6875,27.125,20.875,,0.6875,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2565,Brian Lakeland,Astra Militarum,1,,1.0,1.0,Tallarn,1,1.0,,,5,2,1,8,27.125,20.875,0.6875,,,8.0,,,,,0.6875,27.125,20.875,,0.6875,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2566,Chad MacKenzie,Raven Guard,1,1.0,,1.0,Raven Guard,1,1.0,,Mono,3,5,0,8,17.0,25.875,0.375,0.375,8.0,,8.0,3.0,5.0,0.0,0.375,17.0,25.875,0.375,0.375,17.0,No,,Cancon,ITC,Fall FAQ,2020-01-25
2567,Chad MacKenzie,Raven Guard,1,,1.0,,Raven Guard,1,,,,3,5,0,8,17.0,25.875,0.375,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2568,Chris Crichton,Adeptus Custodes,1,1.0,,1.0,Adeptus Custodes,1,1.0,,Mono,3,6,0,9,15.0,24.444444444444443,0.3333333333333333,0.3333333333333333,9.0,,9.0,3.0,6.0,0.0,0.3333333333333333,15.0,24.444444444444443,0.3333333333333333,0.3333333333333333,15.0,No,,Cancon,ITC,Fall FAQ,2020-01-25
2569,Chris Riding-Hill,Adeptus Custodes,1,1.0,,1.0,Adeptus Custodes,1,1.0,,Mono,1,6,1,8,17.5,28.125,0.1875,0.1875,8.0,,8.0,1.0,6.0,1.0,0.1875,17.5,28.125,0.1875,0.1875,17.5,No,,Cancon,ITC,Fall FAQ,2020-01-25
2570,Christopher Ingle,Renegade Knights,1,1.0,,1.0,Renegade Knights,1,1.0,,,3,5,0,8,21.75,25.0,0.375,,8.0,,,3.0,5.0,0.0,0.375,21.75,25.0,0.375,0.375,21.75,No,,Cancon,ITC,Fall FAQ,2020-01-25
2571,Christopher Ingle,Chaos Daemons,1,,1.0,1.0,Chaos Undivided,1,1.0,,,3,5,0,8,21.75,25.0,0.375,,,8.0,,,,,0.375,21.75,25.0,,0.375,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2572,Christopher Ingle,Death Guard,1,,1.0,1.0,Death Guard,1,1.0,,,3,5,0,8,21.75,25.0,0.375,,,8.0,,,,,0.375,21.75,25.0,,0.375,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2573,Christopher Wright,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,8,0,0,8,31.0,17.625,1.0,1.0,8.0,,8.0,8.0,0.0,0.0,1.0,31.0,17.625,1.0,1.0,31.0,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2574,Christopher Wright,Iron Hands,1,,1.0,,Iron Hands,1,,,,8,0,0,8,31.0,17.625,1.0,,,8.0,,,,,,,,,,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2575,Clay McCluskey,Drukhari,1,1.0,,1.0,Prophets of Flesh,1,1.0,,Mono,4,4,0,8,25.875,24.0,0.5,0.5,8.0,,8.0,4.0,4.0,0.0,0.5,25.875,24.0,0.5,0.5,25.875,No,,Cancon,ITC,Fall FAQ,2020-01-25
2576,Clay McCluskey,Drukhari,1,,1.0,,Custom Cult,1,1.0,,,4,4,0,8,25.875,24.0,0.5,,,8.0,,,,,,,,,0.5,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2577,Clay McCluskey,Drukhari,1,,1.0,,Kabal of the Black Heart,1,1.0,,,4,4,0,8,25.875,24.0,0.5,,,8.0,,,,,,,,,0.5,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2578,Conor Keane,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,6,2,0,8,29.5,21.125,0.75,0.75,8.0,,8.0,6.0,2.0,0.0,0.75,29.5,21.125,0.75,0.75,29.5,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2579,Conor Keane,Iron Hands,1,,1.0,,Iron Hands,1,,,,6,2,0,8,29.5,21.125,0.75,,,8.0,,,,,,,,,,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2580,Cooper Fitzgerald,Necrons,1,1.0,,1.0,Sautekh Dynasty,1,1.0,,Mono,3,4,1,8,17.75,19.125,0.4375,0.4375,8.0,,8.0,3.0,4.0,1.0,0.4375,17.75,19.125,0.4375,0.4375,17.75,No,,Cancon,ITC,Fall FAQ,2020-01-25
2581,Cooper Fitzgerald,Necrons,1,,1.0,,Sautekh Dynasty,1,,,,3,4,1,8,17.75,19.125,0.4375,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2582,Cooper Fitzgerald,Necrons,1,,1.0,,Nephrekh Dynasty,1,1.0,,,3,4,1,8,17.75,19.125,0.4375,,,8.0,,,,,,,,,0.4375,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2583,Courtney Hill,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,5,2,1,8,27.125,21.125,0.6875,0.6875,8.0,,8.0,5.0,2.0,1.0,0.6875,27.125,21.125,0.6875,0.6875,27.125,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2584,Courtney Hill,Iron Hands,1,,1.0,,Iron Hands,1,,,,5,2,1,8,27.125,21.125,0.6875,,,8.0,,,,,,,,,,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2585,Courtney Hill,Iron Hands,1,,1.0,,Iron Hands,1,,,,5,2,1,8,27.125,21.125,0.6875,,,8.0,,,,,,,,,,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2586,Craig Miller,Raven Guard,1,1.0,,1.0,Raven Guard,1,1.0,,Mono,3,5,0,8,17.375,14.875,0.375,0.375,8.0,,8.0,3.0,5.0,0.0,0.375,17.375,14.875,0.375,0.375,17.375,No,,Cancon,ITC,Fall FAQ,2020-01-25
2587,Craig Miller,Raven Guard,1,,1.0,,Raven Guard,1,,,,3,5,0,8,17.375,14.875,0.375,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2588,Craig Sumpton,Tyranids,1,1.0,,1.0,Jormungandr,1,1.0,,Mono,4,3,1,8,19.125,18.25,0.5625,0.5625,8.0,,8.0,4.0,3.0,1.0,0.5625,19.125,18.25,0.5625,0.5625,19.125,No,,Cancon,ITC,Fall FAQ,2020-01-25
2589,Craig Sumpton,Tyranids,1,,1.0,,Kraken,1,1.0,,,4,3,1,8,19.125,18.25,0.5625,,,8.0,,,,,,,,,0.5625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2590,Craig Sumpton,Tyranids,1,,1.0,,Kronos,1,1.0,,,4,3,1,8,19.125,18.25,0.5625,,,8.0,,,,,,,,,0.5625,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2591,Damien Edwards,Deathwatch,1,,1.0,1.0,Deathwatch,1,1.0,,,1,7,0,8,16.75,27.25,0.125,,,8.0,,,,,0.125,16.75,27.25,,0.125,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2592,Damien Edwards,Cult Mechanicus,1,1.0,,1.0,Mars,1,1.0,Servitor Maniple,,1,7,0,8,16.75,27.25,0.125,,8.0,,,1.0,7.0,0.0,0.125,16.75,27.25,0.125,0.125,16.75,No,,Cancon,ITC,Fall FAQ,2020-01-25
2593,Damien Edwards,Blood Angels,1,,1.0,1.0,Blood Angels,1,1.0,,,1,7,0,8,16.75,27.25,0.125,,,8.0,,,,,0.125,16.75,27.25,,0.125,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2594,Dan Savage,Thousand Sons,1,1.0,,1.0,Thousand Sons,1,1.0,,,6,2,0,8,28.625,21.375,0.75,,8.0,,,6.0,2.0,0.0,0.75,28.625,21.375,0.75,0.75,28.625,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2595,Dan Savage,Chaos Daemons,1,,1.0,1.0,Chaos Undivided,1,1.0,,,6,2,0,8,28.625,21.375,0.75,,,8.0,,,,,0.75,28.625,21.375,,0.75,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2596,Dan Savage,Chaos Space Marines,1,,1.0,1.0,Night Lords,1,1.0,,,6,2,0,8,28.625,21.375,0.75,,,8.0,,,,,0.75,28.625,21.375,,0.75,,Yes,,Cancon,ITC,Fall FAQ,2020-01-25
2597,Daniel Martin,Iron Hands,1,1.0,,1.0,Iron Hands,1,1.0,,Mono,5,3,0,8,21.875,22.75,0.625,0.625,8.0,,8.0,5.0,3.0,0.0,0.625,21.875,22.75,0.625,0.625,21.875,No,,Cancon,ITC,Fall FAQ,2020-01-25
2598,Daniel Martin,Iron Hands,1,,1.0,,Iron Hands,1,,,,5,3,0,8,21.875,22.75,0.625,,,8.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2599,David Clark,Asuryani,1,1.0,,1.0,Alaitoc,1,1.0,,Mono,2,4,0,6,23.666666666666668,27.833333333333332,0.3333333333333333,0.3333333333333333,6.0,,6.0,2.0,4.0,0.0,0.3333333333333333,23.666666666666668,27.833333333333332,0.3333333333333333,0.3333333333333333,23.666666666666668,No,,Cancon,ITC,Fall FAQ,2020-01-25
2600,David Clark,Asuryani,1,,1.0,,Custom Craftworld,1,1.0,,,2,4,0,6,23.666666666666668,27.833333333333332,0.3333333333333333,,,6.0,,,,,,,,,0.3333333333333333,,No,,Cancon,ITC,Fall FAQ,2020-01-25
2601,David Clark,Asuryani,1,,1.0,,Custom Craftworld,1,,,,2,4,0,6,23.666666666666668,27.833333333333332,0.3333333333333333,,,6.0,,,,,,,,,,,No,,Cancon,ITC,Fall FAQ,2020-01-25
